MedCodeId,Observations,OriginalReadCode,CleansedReadCode,Term,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId
18472010,8000,G5800,G580000,Acute congestive heart failure,10633002,18472010,,32
70653017,900000,G580,G580.00,Congestive heart failure,42343007,70653017,,32
72934016,300,G1yz1,G1yz100,Rheumatic left ventricular failure,43736008,72934016,,32
94251011,5000,G582,G582.00,Acute heart failure,56675007,94251011,,32
139475013,1000000,G58,G58..00,Heart failure,84114007,139475013,,32
139481017,200,G58z-1,G58z.11,Weak heart,84114007,139475013,,32
139482012,40000,G58-1,G58..11,Cardiac failure,84114007,139482012,,32
141306010,800000,G581,G581.00,Left ventricular failure,85232009,141306010,,32
147247018,20000,G5801,G580100,Chronic congestive heart failure,88805009,147247018,,32
206703015,20000,G580-2,G580.12,Right heart failure,128404006,206703015,,32
216184014,30000,662T,662T.00,Congestive heart failure monitoring,134378009,216184014,,1
216207010,300000,G5yy9,G5yy900,Left ventricular systolic dysfunction,134401001,216207010,,32
216246012,60000,8HTL,8HTL.00,Referral to heart failure clinic,134440006,216246012,,40
251680018,9000,14A6,14A6.00,H/O: heart failure,161505003,251680018,,32
253994013,7000,23E1,23E1.00,O/E - pulmonary oedema,162970000,253994013,,27
300179017,20000,G5802,G580200,Decompensated cardiac failure,195111005,300179017,,32
300180019,1000,G5803,G580300,Compensated cardiac failure,195112003,300180019,,32
300190010,10000,G5810,G581000,Acute left ventricular failure,195114002,300190010,,32
300217019,20,G5y4z,G5y4z00,Post cardiac operation heart failure NOS,195130005,300214014,,32
301694014,60000,H541z,H541z00,Pulmonary oedema,19242006,479262018,,32
301741013,5000,H584,H584.00,Acute pulmonary oedema unspecified,40541001,492666016,,32
301743011,3000,H584z,H584z00,Acute pulmonary oedema NOS,40541001,492666016,,32
305601017,3,L09y2,L09y200,Cardiac failure following abortive pregnancy,609507007,2966901017,,32
316833010,1000,Q48y1,Q48y100,Congenital cardiac failure,206586007,316833010,,32
317955011,1000,R2y10,R2y1000,Cardiorespiratory failure,410431009,2472092014,,32
325061011,30,SP112,SP11200,Cardiorespiratory failure as a complication of care,213215000,325061011,,32
350484012,90,SP111-1,SP11111,Heart failure as a complication of care,233924009,350484012,,32
395772015,40000,G58z,G58z.00,Heart failure NOS,84114007,139475013,,32
411506018,60000,G581-3,G581.13,Impaired left ventricular function,275514001,411506018,,32
451426015,3000,8B29,8B29.00,Cardiac failure therapy,308118002,451426015,,32
453099015,900,14AM,14AM.00,H/O: Heart failure in last year,309634009,453099015,,32
490972013,3000,G580-3,G580.13,Right ventricular failure,367363000,490972013,,32
493287011,500000,G580-1,G580.11,Congestive cardiac failure,42343007,70653017,,32
494669012,800,H5410,H541000,Chronic pulmonary oedema,46847001,494669012,,32
510016018,20000,G580-4,G580.14,Biventricular congestive heart failure,92506005,153058012,,32
1216090015,50,H584-1,H584.11,"Acute oedema of lung, unspecified",40541001,67598017,,32
1484901018,30000,68B6,68B6.00,Heart failure screen,390868005,1484901018,,1
1484917012,40000,8HBE,8HBE.00,Heart failure follow-up,390884006,1484917012,,40
1484918019,200000,662W,662W.00,Heart failure annual review,390885007,1484918019,,1
1488804017,30000,1O1,1O1..00,Heart failure confirmed,395105005,1488804017,,27
1489358014,40000,G5yyA,G5yyA00,Left ventricular diastolic dysfunction,395704004,1489358014,,32
1490256017,10000,G581-2,G581.12,Acute pulmonary oedema,40541001,492666016,,32
1495417010,700,G581-1,G581.11,Cardiac asthma,71892000,119456014,,32
2159197017,200000,585f,585f.00,Echocardiogram shows left ventricular systolic dysfunction,407596008,2159197017,,41
2159198010,30000,585g,585g.00,Echocardiogram shows left ventricular diastolic dysfunction,407597004,2159198010,,41
2548316014,90000,9N2p,9N2p.00,Seen by community heart failure nurse,417359009,2548316014,,37
2549208013,900,8H2S,8H2S.00,Emergency hospital admission for heart failure,416683003,3082850014,,40
2549243014,200000,9N0k,9N0k.00,Seen in heart failure clinic,416717003,2549243014,,37
2549697018,20000,8HHb,8HHb.00,Referral to heart failure nurse,417146007,2549697018,,40
2645623019,30000,679X,679X.00,Heart failure education,423475008,2645623019,,17
2675255018,1000,G5804,G580400,Congestive heart failure due to valvular disease,426611007,2675255018,,32
3515953019,70,^ESCT1166197,,Heart failure self management plan,735984001,3515953019,,31
223981000000118,3000,G58z-2,G58z.12,Cardiac failure NOS,84114007,139482012,,32
303361000000111,600,9N6T,9N6T.00,Referred by heart failure nurse specialist,200171000000102,303361000000111,,37
303441000000116,90,8Hg8,8Hg8.00,Discharge from practice nurse heart failure clinic,200201000000101,303441000000116,,40
303861000000118,300,9N4s,9N4s.00,Did not attend practice nurse heart failure clinic,200361000000106,303861000000118,,37
308011000000119,2000,67D4,67D4.00,Provision of information about heart failure,961881000000101,2451451000000116,,17
308041000000118,600,8HHz,8HHz.00,Referral to heart failure exercise programme,704095000,3011242019,,40
308231000000118,10000,9Or,9Or..00,Heart failure monitoring administration,713791000000101,1565031000000115,,37
308261000000111,50000,9Or0,9Or0.00,Heart failure review completed,202231000000106,308261000000111,,37
308301000000118,20000,8CL3,8CL3.00,Discussion about heart failure care plan,872361000000105,2253411000000117,,32
311561000000117,90,8Hk0,8Hk0.00,Referred to heart failure education group,203791000000106,311561000000117,,40
404741000000119,60000,662p,662p.00,Heart failure 6 month review,247361000000100,404741000000119,,1
406801000000118,6000,9Or1,9Or1.00,Heart failure monitoring telephone invitation,717531000000102,1570071000000118,,37
407041000000111,2000,9Or2,9Or2.00,Heart failure monitoring verbal invitation,717501000000108,1570041000000112,,37
407061000000112,80000,9Or3,9Or3.00,Heart failure monitoring first letter,716971000000109,1569521000000114,,37
407081000000115,20000,9Or4,9Or4.00,Heart failure monitoring second letter,717191000000108,1569731000000119,,37
407101000000114,6000,9Or5,9Or5.00,Heart failure monitoring third letter,716621000000101,1569171000000116,,37
407181000000116,2000,9N4w,9N4w.00,Did not attend heart failure clinic,248571000000104,407181000000116,,37
504901000006118,600,G2111,G211100,Benign hypertensive heart disease with congestive cardiac failure,194767001,299653017,,32
728671000006119,50,G2101,G210100,Malignant hypertensive heart disease with congestive cardiac failure,83105008,1236017010,,32
728681000006116,90,G2100,G210000,Malignant hypertensive heart disease without congestive heart failure,36315003,60617018,,32
741701000006114,60,G232,G232.00,Hypertensive heart and renal disease with (congestive) heart failure,194779001,299672017,,32
784191000006110,100000,33BA,33BA.00,Impaired left ventricular function,275514001,411506018,,32
789941000006117,20,G234,G234.00,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,194781004,299674016,,32
905391000006119,200,HNG0013,,[RFC] Cardiac failure,905391000006103,905391000006119,,12
1539381000006117,30,EMISNQHE13,,Heart failure lifestyle plan commenced,1539381000006101,1539381000006117,,1
1539391000006119,20,EMISNQHE14,,Heart failure information starter pack provided,1539391000006103,1539391000006119,,1
1539471000006111,30,EMISNQHE15,,Heart failure monitoring - unstable symptoms,1539471000006107,1539471000006111,,1
1539481000006114,700,EMISNQHE16,,Heart failure monitoring - specialist clinical needs,1539481000006105,1539481000006114,,1
1539491000006112,20,EMISNQHE17,,Heart failure monitoring - social issues,1539491000006108,1539491000006112,,1
1539501000006116,3,EMISNQHE18,,Heart failure monitoring - psychological issues,1539501000006100,1539501000006116,,1
1539511000006118,7,EMISNQHE19,,Heart failure monitoring - multiple readmissions,1539511000006102,1539511000006118,,1
1539521000006114,200,EMISNQHE20,,Heart failure monitoring - co-medications,1539521000006105,1539521000006114,,1
1539531000006112,30,EMISNQHE21,,Heart failure monitoring - co-morbidities,1539531000006108,1539531000006112,,1
1539541000006119,100,EMISNQHE22,,Heart failure monitoring - palliative care,1539541000006103,1539541000006119,,1
1576321000006113,300,EGTON2G6A1,,Cause of Death- Congestive Cardiac Failure,1576321000006109,1576321000006113,,37
1647701000000118,20000,G583,G583.00,Heart failure with normal ejection fraction,446221000,2883808011,,32
1661371000000112,600,G583-1,G583.11,HFNEF - heart failure with normal ejection fraction,446221000,1713091000000115,,32
1693911000000115,60,8IE0,8IE0.00,Referral to heart failure education group declined,763641000000102,1693911000000115,,32
1703621000000112,300,183B,183B.00,Worsening pulmonary oedema,764851000000102,1703621000000112,,27
1705341000000110,2000,8HgD,8HgD.00,Discharge from heart failure nurse service,765661000000102,1705341000000110,,40
1734081000000112,400,8IE1,8IE1.00,Referral to heart failure exercise programme declined,704097008,3011446018,,32
1734161000000119,80,8IB8,8IB8.00,Referral to heart failure exercise programme not indicated,704096004,3011612011,,32
1746171000000119,10000,8CMK,8CMK.00,Has heart failure management plan,781051000000108,1746171000000119,,32
1747691000006119,20,EMISNQEM10,,Emergency heart failure admission since last appointment,1747691000006103,1747691000006119,,1
1769091000006112,3000,8H7o0,8H7o000,Fast track heart failure referral for transthoracic two dimensional echocardiogram,760361000000100,1681621000000117,,40
1784061000006118,20,8CeC,8CeC.00,Preferred place of care for next exacerbation of heart failure,789621000000105,1765351000000114,,32
1816101000006113,3000,G584,G584.00,Right ventricular failure,367363000,490972013,,32
1822161000006116,1,EMISNQHE58,,Heart failure pathway protocol not followed,1822161000006100,1822161000006116,,32
1856361000006116,1000,EMISNQHE70,,Heart failure monitoring in primary care,1856361000006100,1856361000006116,,37
1856371000006111,100,EMISNQHE71,,Heart failure monitoring in secondary care,1856371000006107,1856371000006111,,37
1856381000006114,50,EMISNQHE72,,Heart failure monitoring default,1856381000006105,1856381000006114,,37
1861731000006114,2,EMISNQAU116,,AURAS-AF - consider the patient to have heart failure,1861731000006105,1861731000006114,,37
1991651000006115,3000,EMISNQSE142,,Severe left ventricular systolic dysfunction,1991651000006104,1991651000006115,,32
2115781000000114,2000,661N5,661N500,Heart failure self-management plan review,810971000000105,2115781000000114,,1
2117931000000116,3000,661M5,661M500,Heart failure self-management plan agreed,812001000000102,2117931000000116,,1
2122191000000110,5000,679W1,679W100,Education about deteriorating heart failure,813991000000101,2122191000000110,,17
2205951000000117,900,8CMW8,8CMW800,Heart failure clinical pathway,851521000000102,2205951000000117,,32
2227501000000110,9000,G583-2,G583.12,Heart failure with preserved ejection fraction,446221000,2227501000000110,,32
2256811000000114,10000,8HTL0,8HTL000,Referral to rapid access heart failure clinic,873881000000100,2256811000000114,,40
2352391000000117,3000,2JZ,2JZ..00,On optimal heart failure therapy,915571000000102,2352391000000117,,27
2405871000000117,3,8I98,8I98.00,Heart failure rehabilitation programme not available,939881000000105,2405871000000117,,32
2504341000006116,1,^ESCTAC250434,,Acute left heart failure,364006,199283019,,31
2585431000006117,8,^ESCTCH258543,,Chronic left-sided congestive heart failure,5375005,9994016,,32
2660881000006116,7,^ESCTHI266088,,High output heart failure,10091002,17613015,,32
2664351000006113,200,^ESCTCH266435,,Chronic right-sided heart failure,10335000,17997015,,32
2805341000006119,10,^ESCTPU280534,,Pulmonary edema,19242006,32441014,,32
3152691000006117,4,^ESCTAC315269,,Acute pulmonary edema,40541001,67598017,,32
3152701000006117,1,^ESCTAC315270,,Acute edema of lung,40541001,67601010,,32
3152721000006110,1,^ESCTPU315272,,Pulmonary oedema - acute,40541001,1490256017,,32
3182531000006110,3,^ESCTCO318253,,Congestive heart disease,42343007,70654011,,32
3182541000006117,1000,^ESCTCO318254,,Congestive cardiac failure,42343007,493287011,,32
3182551000006115,1000,^ESCTCC318255,,CCF - Congestive cardiac failure,42343007,493288018,,32
3182561000006118,1,^ESCTCH318256,,CHF - Congestive heart failure,42343007,493289014,,32
3213831000006118,2,^ESCTRI321383,,Right heart failure secondary to left heart failure,44313006,73920011,,31
3244761000006113,1,^ESCTHY324476,,Hypertensive heart failure,46113002,76883018,,31
3283871000006117,200,^ESCTCH328387,,Chronic heart failure,48447003,80720010,,32
3489281000006119,1,^ESCTHY348928,,Hypertensive heart disease without congestive heart failure,60899001,101181010,,31
3589241000006116,40,^ESCTCH358924,,Chronic right-sided congestive heart failure,66989003,111275015,,32
3868341000006118,1,^ESCTHF386834,,HF - Heart failure,84114007,1234906013,,32
3886041000006118,20000,^ESCTLE388604,,Left heart failure,85232009,141303019,,32
3886061000006119,1,^ESCTLE388606,,Left-sided heart failure,85232009,201199018,,32
3886071000006114,30,^ESCTLV388607,,LVF - Left ventricular failure,85232009,1235017018,,32
4005301000006110,7,^ESCTBI400530,,Biventricular failure,92506005,510016018,,32
4193361000006119,10,^ESCTCH419336,,Chronic left-sided heart failure,111283005,178503015,,32
4540521000006111,1,^ESCTHI454052,,History of heart failure,161505003,2986453013,,32
5054791000006119,10,^ESCTFL505479,,Fluid overload pulmonary oedema,233712009,350205014,,31
5573991000006118,50,^ESCTIM557399,,Impaired left ventricular func,275514001,1495323018,,32
6043761000006113,3,^ESCTRE604376,,Refractory heart failure,314206003,458525012,,32
6204381000006117,6,^ESCTAC620438,,Acute right-sided heart failure,359617009,474047012,,31
6212521000006115,30,^ESCTAC621252,,Acute cardiac pulmonary oedema,360371003,476096017,,32
6914191000006115,5,^ESCTSY691419,,Systolic heart failure,417996009,2577903013,,31
6919191000006119,20,^ESCTDI691919,,Diastolic heart failure,418304008,2577902015,,31
7025691000006110,3000,^ESCTDE702569,,Decompensated chronic heart failure,424404003,2645367010,,32
7052811000006113,1,^ESCTRI705281,,Right heart failure due to pulmonary hypertension,426012001,2674125010,,31
7056281000006118,90,^ESCTCO705628,,Congestive heart failure due to left ventricular systolic dysfunction,426263006,2675256017,,32
7112081000006113,30,^ESCTFA711208,,Family history of heart failure,429959009,2764081016,,31
7119751000006110,20,^ESCTCH711975,,Chronic systolic dysfunction of left ventricle,430396006,2774357018,,32
7119761000006112,7,^ESCTCH711976,,Chronic left ventricular systolic dysfunction,430396006,2770949016,,32
7177651000006119,1,^ESCTFA717765,,Family history of congestive heart failure,433305001,2764062012,,31
7250571000006113,20,^ESCTCH725057,,Chronic systolic heart failure,441481004,2816275019,,32
7251291000006119,200,^ESCTCH725129,,Chronic diastolic heart failure,441530006,2816764017,,32
7321121000006119,800,^ESCTHE732112,,Heart failure with preserved ejection fraction,446221000,3496968011,,32
7475721000006114,5,^ESCTHE747572,,Heart failure due to end stage congenital heart disease,471880001,2950981012,,31
7484711000006114,20000,^ESCTHE748471,,Heart failure medication review,473226007,2956236014,,32
7507301000006110,2,^ESCTAC750730,,Acute exacerbation of chronic congestive heart failure,698296002,2973838013,,31
7507881000006112,3,^ESCTHE750788,,Heart failure self management plan,698361000,2974220013,,31
7510321000006115,9,^ESCTAS751032,,Asymptomatic left ventricular systolic dysfunction,698592004,2974791019,,32
7510341000006110,2,^ESCTSY751034,,Symptomatic congestive heart failure,698594003,2974742013,,31
7573171000006116,3000,^ESCTHE757317,,Heart failure with reduced ejection fraction,703272007,3008211011,,32
7573181000006118,30,^ESCTHE757318,,Heart failure with reduced ejection fraction due to coronary artery disease,703273002,3008136010,,32
7573191000006115,4,^ESCTHE757319,,Heart failure with reduced ejection fraction due to myocarditis,703274008,3008268013,,32
7573201000006117,60,^ESCTHE757320,,Heart failure with reduced ejection fraction due to cardiomyopathy,703275009,3008202011,,32
7573211000006119,10,^ESCTHE757321,,Heart failure with reduced ejection fraction due to heart valve disease,703276005,3008139015,,32
8011111000006111,4,^ESCTCO801111,,Congestive heart failure with right heart failure,23341000119109,2984250012,,31
8030311000006111,20,^ESCTEX803031,,Exacerbation of congestive heart failure,96311000119109,2921293019,,31
8048061000006111,3,^ESCTCH804806,,Chronic combined systolic and diastolic heart failure,153941000119100,2984291014,,32
8214751000006115,4000,^ESCTHE821475,,Heart failure monitoring invitation,711461000000104,1555941000000118,,37
8278041000006115,1,^ESCTRE827804,,Rehabilitation for heart failure,835981000000108,2170921000000112,,31
8290471000006114,200,^ESCTHE829047,,Heart failure initial assessment,851071000000108,2205021000000114,,1
8303561000006119,2000,^ESCTHE830356,,Heart failure monitoring,871681000000102,2251951000000113,,1
