MedCodeId,Observations,OriginalReadCode,CleansedReadCode,Term,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId
52479014,8000,8631,8631.00,Light therapy,31394004,484861010,,32
262900019,50,5B11,5B11.00,Antiinflammatory light therapy,169419003,2694407017,,32
344142014,200,8632-3,8632.13,UVA phototherapy,229587005,344142014,,32
344146012,5000,8636,8636.00,Ultraviolet A therapy,229587005,344146012,,32
344147015,5000,8637,8637.00,Ultraviolet B therapy,229588000,344147015,,32
344151018,7000,8632-4,8632.14,UVB phototherapy,229588000,344151018,,32
485012015,500,8632-2,8632.12,U-V light therapy,363695005,485012015,,32
485013013,300,8632-5,8632.15,Ultraviolet light phototherapy,363695005,485013013,,32
485014019,6000,8632,8632.00,Ultraviolet light therapy,363695005,485014019,,32
494512018,6000,8632-1,8632.11,PUVA phototherapy,46467001,494512018,,32
2674035018,80,7G0E0,7G0E000,Ultraviolet A light therapy to skin,425893002,2674035018,,32
2674036017,900,7G0E1,7G0E100,Ultraviolet B light therapy to skin,426234008,2674036017,,32
232021000006116,7000,863-1,863..11,Phototherapy,31394004,484861010,,32
486751000000114,4000,7G0E,7G0E.00,Phototherapy of skin,428545002,2695172012,,32
486911000000112,200,7G0Ey,7G0Ey00,Other specified phototherapy to skin,428545002,2695172012,,32
486931000000116,300,7G0Ez,7G0Ez00,Phototherapy to skin NOS,428545002,2695172012,,32
878791000006112,50,8632-97,8632.97,Ultraviolet therapy NOS,363695005,878791000006112,,32
878801000006113,20,8632-98,8632.98,Local skin ultraviolet therapy,363695005,878801000006113,,32
1588601000006116,40,7G0E2,7G0E200,Combined photochemotherapy and ultraviolet A light therapy to skin,428908000,2695937013,,32
1588611000006118,100,7G0E3,7G0E300,Combined photochemotherapy and ultraviolet B light therapy to skin,428083009,2694691017,,32
3005931000006115,80,^ESCTPH300593,,Phototherapy,31394004,52479014,,32
3250481000006117,70,^ESCTPH325048,,Photochemotherapy with psoralens and ultraviolet A,46467001,77455015,,32
3250491000006119,200,^ESCTPU325049,,PUVA therapy,46467001,77456019,,32
4996391000006117,1,^ESCTUL499639,,Ultraviolet A light therapy,229587005,344145011,,32
4996411000006117,8,^ESCTUV499641,,UVB - Ultraviolet B light therapy,229588000,344148013,,32
4996421000006113,1,^ESCTUL499642,,Ultraviolet B light therapy,229588000,344149017,,32
4996431000006111,1,^ESCTUV499643,,UVB - Ultraviolet B,229588000,344150017,,32
7219261000006115,1,^ESCTIN721926,,Intermittent phototherapy,439149000,2795133012,,31
7380021000006117,20,^ESCTNA738002,,Narrowband UVB phototherapy,450522005,2915688019,,31
8257971000006112,3,^ESCTNB825797,,NB-UVB (narrow band ultraviolet B) phototherapy,804811000000103,1799711000000113,,31
